country,year,S,E,H,R_proxy
EGY,2006,3.2051276846106105,2.2661652183929637,3.8026666184323843,0.06973793088002693
EGY,2007,2.99718071789606,2.0708153951395913,3.6655092023431415,0.09255901697573744
EGY,2008,2.94756120343696,2.1312568488370935,3.712125625749813,0.14350829753480784
EGY,2009,3.010049290443236,2.1264783232564555,3.7075994487656025,0.13011786520246635
EGY,2010,2.922434974204105,2.0965590491998243,3.687841452743305,0.29278281649040755
EGY,2011,3.2317524964801905,2.1355801894163395,3.6893943031147156,0.43726817758314906
EGY,2012,3.216089548435343,2.1557401157969536,3.6244564611000007,0.3418091821402258
EGY,2013,3.392272933828547,2.197456822027946,3.5515442348679844,0.3892144993451871
EGY,2014,3.486984780617095,2.22105834414786,3.5818907727522102,0.4366198165501483
EGY,2015,3.5659674711966303,2.289520460295402,3.5961233059626116,0.2379221869545531
EGY,2016,3.484605212329509,2.303562707485372,3.780947213656186,0.20430293242947822
EGY,2017,3.3972911295079005,2.3690040281119864,3.85105921790697,0.17307981424404106
EGY,2018,3.1849996980781894,2.2672469783658857,4.173702645971119,0.17307981424404106
EGY,2019,2.977998689170816,2.257751365708021,4.35167410962632,0.17307981424404106
EGY,2020,2.8590019942669125,2.179320638679443,4.217159314040211,0.17307981424404106
EGY,2021,2.637561598609395,2.2807063108042587,4.2299385089000205,0.17307981424404106
EGY,2022,2.4816064153596713,2.3331404770300814,4.4511745592818,0.17307981424404106
TUN,2000,4.623252879415426,3.1357524867873257,6.417753119648349,0.2698670105180271
TUN,2001,4.518811313520237,3.154757443848588,6.492075543907341,0.2698670105180271
TUN,2002,4.5177853183929955,3.0290171378444017,6.374915996579472,0.2698670105180271
TUN,2003,4.3933422937148965,3.5050279490737073,6.83041787539148,0.2698670105180271
TUN,2004,4.274270812925885,3.4808130613553163,6.818266926578512,0.2698670105180271
TUN,2005,4.112263452882911,3.363444220042622,6.719466488275633,0.3683297775436979
TUN,2006,4.057304851189421,3.372249101319321,6.734084917492312,0.3478108607921745
TUN,2007,4.031790471589206,3.4161478743285176,6.75659728905426,0.3809800899871399
TUN,2008,4.100276571292499,3.344526460671607,6.6713247922608865,0.3875803478622955
TUN,2009,4.230697051469843,3.513341191536567,6.7672800611100605,0.3458293880759747
TUN,2010,4.222081406311968,3.3175180025687765,6.462976652845147,0.38768145147208805
TUN,2011,4.780104332253682,3.402826067379926,6.348416959556448,0.4163234770481608
TUN,2012,4.4826250556769285,3.4474917655487194,6.27053276867617,0.4449655026242336
TUN,2013,4.218218625641407,3.5370389598255834,6.284227057227472,0.48583128556490823
TUN,2014,3.9120560760988177,3.572174219633385,6.329083882233729,0.5266970685055827
TUN,2015,3.936357945942687,3.5629988828698402,6.38808483674817,0.5675628514462573
TUN,2016,3.991519871016867,3.564853071215144,6.428785617279817,0.6084286343869318
TUN,2017,3.960322551099134,3.5530864780778195,6.513133295836632,0.6492944173276062
TUN,2018,3.9815839182448247,3.5062746466804153,6.602009002764096,0.690160200268281
TUN,2019,4.199657519528198,3.521690992947797,6.655286714187651,0.7310259832089554
TUN,2020,4.452343721232541,4.152498675302056,7.16517208760763,0.7126916981401159
TUN,2021,4.10995080947507,3.9743787668186497,6.88439723068159,0.7126916981401159
TUN,2022,3.998083903699938,4.07298411451592,7.234432900232934,0.7126916981401159
BRA,2000,5.897633214575887,3.0478068495685235,4.887269052608219,4.124221265500631
BRA,2001,5.922480353309451,3.0460225654072435,4.971246401813047,4.303843551491359
BRA,2002,5.862225340525374,3.0440473825432135,5.057665798398248,4.407170157172679
BRA,2003,5.903954752202132,2.9907994728788196,5.235330240131525,4.47464526280026
BRA,2004,5.59493882124594,3.051285667345375,5.36924503189255,4.1907545670780575
BRA,2005,5.672351162735116,3.2639478037153213,5.670714927252706,4.075484012672824
BRA,2006,5.496086996136535,3.4931122544702107,5.937576833306309,4.166577027549053
BRA,2007,5.345044703707169,3.5582091916886935,6.072294453151077,4.002896727685962
BRA,2008,5.162721704298444,3.673341386358304,6.281000422964591,4.165878798245074
BRA,2009,5.35056357823207,3.8279067174309986,6.4192814157008575,4.2385594530676745
BRA,2010,5.066457280170163,3.8608475299045697,6.547814043164505,4.2709685891861024
BRA,2011,4.997233196497408,3.8893114995379907,6.624510483602701,4.231483196213586
BRA,2012,5.045979189998796,3.937732420445084,6.718019812824143,4.533724723025301
BRA,2013,4.939171110324672,3.99425244006699,6.745841121449215,4.53357290966465
BRA,2014,4.8901725506343405,4.123571687016665,6.802476874201112,4.727175617505797
BRA,2015,5.1374807025667035,4.321740749563349,6.958115976865609,4.567062374771114
BRA,2016,5.6117427215899065,4.377441346993712,7.037700586577913,4.769548827633462
BRA,2017,5.653488358592348,4.444623065146378,7.060174643532281,4.935776591554873
BRA,2018,5.6520027297743,4.350048563073276,6.982715193685018,4.297462379230571
BRA,2019,5.579390187416601,4.329599924662938,6.987145738889793,3.3535191207004615
BRA,2020,5.3944027909107,4.221905983334343,6.814848245857395,3.444202717482963
BRA,2021,5.588643242467064,4.133855192561032,6.551325516051609,3.2354957916423652
BRA,2022,5.09018933392649,4.15516675303841,6.812933957294998,3.167893863647482
ARG,2000,5.716793004982037,3.612360569603776,5.283084895004529,1.2907378653669341
ARG,2001,6.257644472528655,3.686153871489953,5.480320645411875,1.2907378653669341
ARG,2002,6.668706536824127,3.0499853178757124,5.181956164432241,1.4616494966894666
ARG,2003,5.585536225075383,2.8140719020504417,5.014809348485682,1.195859702425533
ARG,2004,5.137334654249006,2.886767898233309,5.076385552820135,0.9248730798326554
ARG,2005,4.851479503714239,3.2399279395613454,5.281567446353593,0.8580892126297495
ARG,2006,4.57296370342651,3.412535814245036,5.429441917334152,0.8139065652402724
ARG,2007,4.369184284380828,3.6628667375741544,5.550907702004726,0.8166871884209095
ARG,2008,4.2608550825429905,3.9348495964614316,5.723814719724988,0.8996637709265732
ARG,2009,4.409015604878362,4.425787032347976,6.070228651728033,0.9956357767182367
ARG,2010,4.015405883968584,4.274888859344364,5.848537010927143,0.8850917830604932
ARG,2011,3.932216991041423,4.449320132007986,6.029947596777196,0.9238927757099135
ARG,2012,3.93283142763854,4.525496377444903,6.1116454688547845,0.9659230583271093
ARG,2013,3.829976003532585,4.587227542120992,6.1225341645448355,1.1148943437351713
ARG,2014,4.003432341694921,4.491073365072764,6.086017144506845,1.1609323601620343
ARG,2015,3.969819944347317,4.783859487087471,6.3384336898208105,1.0049678916122564
ARG,2016,4.133306942027648,4.606955996191073,6.295014937898482,0.9178771280839959
ARG,2017,3.9866949309921207,4.629029175031788,6.377083705730951,0.7985456361587108
ARG,2018,4.2062396073393575,4.324757729659534,6.254053135444454,0.815644026502863
ARG,2019,4.417176855112369,4.240042067563048,6.403860988857019,0.7826466734895171
ARG,2020,4.67208149552682,4.465528109394911,6.8022738089212424,0.8178777273241155
ARG,2021,3.9804242416508755,4.354543347829832,6.338395497289503,0.7011690945665133
ARG,2022,3.680627275202512,4.302524549118413,6.704995266846036,0.6518280879887328
ZAF,2000,7.140276693229396,3.157515875259717,3.915408275111268,7.325235381381959
ZAF,2001,7.290529525628232,3.004320772302575,3.7064143513613996,7.143826618418979
ZAF,2002,7.4063224688477085,2.887702984752307,3.5448530354572902,7.125326927584508
ZAF,2003,7.5712037893068445,2.8849600442111196,3.2812438762873106,6.485507332586533
ZAF,2004,7.670714228462425,2.948322346140806,3.23957821955493,6.084358184909535
ZAF,2005,7.787498929508862,2.9595242952733383,3.163982513452016,5.937257570940155
ZAF,2006,7.6825834580106775,2.9853532893023575,3.1616676168689963,6.060989443861397
ZAF,2007,7.601737994089301,2.9781248679869363,3.209262278035869,5.774061997110678
ZAF,2008,7.576827377204667,3.0060340657171642,3.1545534534517548,5.60880850003057
ZAF,2009,7.705295226905739,3.2594132023423543,3.658351651076225,5.135585759882623
ZAF,2010,7.674491891128412,3.4599847664780827,4.037399886319222,4.80835437987237
ZAF,2011,7.636816169633889,3.567147336650477,4.299964502732983,4.646764392043244
ZAF,2012,7.632729864979492,3.685626147772197,4.51385157483207,4.77371225234563
ZAF,2013,7.584580202725475,3.635051310649521,4.5290974609502115,4.931237763076726
ZAF,2014,7.607994525823144,3.647549507606247,4.680041121110296,5.073821227883536
ZAF,2015,7.577429147214727,3.6770345681205696,4.83741217301955,5.216298725367594
ZAF,2016,7.655528303320273,3.6640709681955923,4.995662046301185,5.262707956422727
ZAF,2017,7.629774350557015,3.7132876593314528,5.113550177258025,5.593601395434917
ZAF,2018,7.560154917880293,3.75316184412434,5.179445572799646,5.686422717390044
ZAF,2019,7.686902153181603,3.894509991533134,5.339092066217254,5.673931439887089
ZAF,2020,7.814109391652242,4.120173187235633,5.358363974708034,5.225593157678505
ZAF,2021,8.079111773392489,4.231806545380686,5.1926951999628,6.496524529266673
ZAF,2022,7.977920581627915,4.078062593379094,5.415458596313556,6.93965559229518
TUR,2000,3.717686058748021,2.451127016161902,5.0175991784801965,0.6311470276301802
TUR,2001,4.14202903116267,2.4714721097870602,5.150831888960849,0.6311470276301802
TUR,2002,4.149877437618731,2.5334929461352043,5.31279395127574,0.6311470276301802
TUR,2003,4.258065518371749,2.5492007367911342,5.412402707037603,0.6311470276301802
TUR,2004,4.129935291737793,2.578606664268903,5.451948321265135,0.6416557430358147
TUR,2005,4.2473593200830155,2.625435208076689,5.483165010773283,0.7244360487081165
TUR,2006,3.9463039840035923,2.7163806275286633,5.519195767856108,0.6854560856222809
TUR,2007,3.8545148503341933,2.7702376592599705,5.5879803280338045,0.775461652132581
TUR,2008,4.081228617846238,2.7636047027290243,5.62541304749368,0.6900022321513197
TUR,2009,4.520769838034038,2.772453102443089,5.708593525734568,0.6601763766949305
TUR,2010,4.033421862750994,2.7263723718719497,5.759856101855479,0.6303505212385414
TUR,2011,3.876929622301619,2.723465840013452,5.774914816261995,0.621906071995969
TUR,2012,3.9371690452229626,2.782300543826752,5.865281014314573,0.646200612725127
TUR,2013,3.928087860317376,2.8098356675236817,5.914212635607953,0.56729997715827
TUR,2014,4.1150853266503775,2.8593006034889243,5.893113019674003,0.4883993415914128
TUR,2015,4.303000816627499,2.8127393603860624,5.88653772386282,0.40949870602455574
TUR,2016,4.314874972814741,3.005184310332576,6.083034010227806,0.49220598145876143
TUR,2017,4.392681070480368,2.9169579507268986,6.029651170765779,0.45179860823525375
TUR,2018,4.367293795024451,2.9159541870007906,6.144612522057387,0.3722724749375662
TUR,2019,4.8469583406491035,3.027433095996954,6.352093483003764,0.34608273664245237
TUR,2020,4.688441374612143,2.908233279218995,6.162331567781055,0.3611714921007019
TUR,2021,4.517932724516317,2.8005872579167637,5.9207046017361025,0.3623114309458165
TUR,2022,4.4759270385018555,2.4909771051304954,6.013290419854308,0.38205081069203417
MEX,2000,4.499304772433377,2.413798219789229,4.677218123592787,1.700847310873236
MEX,2001,4.455998086774644,2.563028596578516,4.855406544520827,1.603228693541944
MEX,2002,4.35680919347317,2.691907289706791,5.006829767768353,1.5488742066138377
MEX,2003,4.366287920817383,3.0878400663621868,5.339184139579722,1.5267102216816388
MEX,2004,4.3623938702909335,2.9936986435514257,5.257211029271335,1.3896640629214831
MEX,2005,4.404163906748415,3.0317691890325644,5.372830085624751,1.459833853474681
MEX,2006,4.241514592338722,2.9618852524580013,5.364238962399363,1.518712377255629
MEX,2007,4.350419072690613,2.9810384293003267,5.399075695699672,1.2644780404867078
MEX,2008,4.4515879682007995,3.019736619288796,5.4735053015582125,1.9885141349988744
MEX,2009,4.590359189439917,3.1881182737321283,5.642444527715082,2.7849779125259926
MEX,2010,4.23665967425231,3.1366080613621157,5.671181127243737,3.5807410443996135
MEX,2011,4.34111183420511,3.0997011244395627,5.702296183750982,3.731494731896314
MEX,2012,4.399319125823233,3.131602947619251,5.739189389612252,3.510521627636169
MEX,2013,4.41474154568799,2.9966589569298425,5.619442261655155,3.0732766197135475
MEX,2014,4.339072051486237,3.2045185573556036,5.933354431898365,2.6292093662400844
MEX,2015,4.18021613185115,3.244724852195002,6.003806695460152,2.6999561973418293
MEX,2016,4.047385341704739,3.095625643746804,5.9224646551619715,3.169132692803633
MEX,2017,3.9537102726998983,2.9322220653519224,5.799236009409081,4.1116305897638
MEX,2018,3.8926553941688002,2.813928009760477,5.702809376751563,4.662497142122551
MEX,2019,3.8884879061953628,2.8935391968774855,5.8159579745147125,4.615019417282554
MEX,2020,4.06404846284981,3.047030521369375,5.480575809409452,4.591107959041426
MEX,2021,3.7081431405667207,2.938460991571018,5.311438888487472,4.4262063892220125
MEX,2022,3.613782270605973,2.850678242254585,5.723815442534982,4.093371115860289
IDN,2000,2.633055407753912,0.8042440325893404,3.624134442372872,0.12656563277940133
IDN,2001,2.742504681736223,0.8624446077806,3.693273543052655,0.11095617665239893
IDN,2002,2.6871431231607983,0.9226342876842354,3.8445376005695038,0.09534672052539653
IDN,2003,2.6000792985247188,1.232619911331451,4.138653721731573,0.07973726439839415
IDN,2004,2.77242316388478,1.0125825202070302,3.7545168776546185,0.06315252347269422
IDN,2005,2.7829902315968207,1.160174246585193,3.989586618352254,0.06032660620164269
IDN,2006,2.899207032569859,1.2259951954156552,4.036161490920164,0.05750068893059116
IDN,2007,3.105262976968612,1.3180031172676314,4.081277933824793,0.05467477165953963
IDN,2008,2.9588603069012316,1.2149091384492308,4.074613943687212,0.05184885438848809
IDN,2009,2.9392720331049063,1.5104017364304594,4.362661430703827,0.049022937117436584
IDN,2010,2.973713659555976,1.2504367017708826,4.043804910629518,0.04619701984638505
IDN,2011,3.2447506441184575,1.4698922612475904,4.1824946663665425,0.04337110257533351
IDN,2012,3.0945133439325034,1.5658510810436894,4.3034090126594196,0.040545185304281986
IDN,2013,3.262222747656215,1.5515176558620911,4.3783347399197625,0.03771926803323045
IDN,2014,3.229464552742553,1.5542148980176786,4.420962441595381,0.03489335076217892
IDN,2015,3.223560403756231,1.6891501724522449,4.621574561389683,0.032067433491127395
IDN,2016,3.070336190177188,0.6954687392651154,3.650934969052359,0.02924151622007587
IDN,2017,2.9633306221748956,0.6210861321957085,3.6655454760242114,0.026415598949024333
IDN,2018,3.0171096172944343,0.6068204466138564,3.688303801510609,0.02358968167797281
IDN,2019,2.844346402991083,0.6147859985742424,3.7187206514542233,0.020763764406921282
IDN,2020,3.0306772575807304,0.7315731030863416,3.590645873526956,0.01793784713586975
IDN,2021,2.898990566788811,0.8097506126708804,3.4725416792737533,0.015111929864818217
IDN,2022,2.831433577942403,0.556115048712285,3.79454424188734,0.012286012593766696
IND,2000,2.5735559286400935,1.9515201902603243,3.1893099810266854,0.6902738551358405
IND,2001,2.558695030996743,1.8984512922362493,3.1785801482767546,0.6509510097755511
IND,2002,2.583066949562833,1.7933585678164798,3.2162830474835586,0.6286738596868746
IND,2003,2.505675941286576,1.650760680076333,3.2572309642623343,0.5971690846080298
IND,2004,2.500163692731727,1.53519187330578,3.264385467962876,0.616795215532629
IND,2005,2.4955795020416978,1.4383742159523576,3.332007492352968,0.5869523524662869
IND,2006,2.494074430947187,1.390634577129494,3.4515018300022007,0.5754586667315273
IND,2007,2.5028956952238084,1.4020804993186948,3.611057339059432,0.5716900105410417
IND,2008,2.5909204591476245,1.4258374032881005,3.743766819132284,0.5714208975069555
IND,2009,2.5102563612996533,1.447620590296202,3.850099596681742,0.5604196721075648
IND,2010,2.547297608287354,1.461140330916309,4.0204763300842075,0.5599650676322858
IND,2011,2.6496694757869808,1.6318517086674789,4.318975812195433,0.5665062942776339
IND,2012,2.619943331566512,1.687379663781574,4.46199433146795,0.5562601747441445
IND,2013,2.5773992531028647,1.7718164925733133,4.5700380018876565,0.5287161614883166
IND,2014,2.526585633326678,1.7824756017961996,4.747997218714274,0.5396064968620774
IND,2015,2.4829337519460957,1.8867457673078318,4.888482738584162,0.49693956193555316
IND,2016,2.4472494986042364,1.9461210065611922,4.995708653961486,0.4662507316238661
IND,2017,2.444834778231783,1.8693368219192275,5.149233122904754,0.4547175887487569
IND,2018,2.4233360375872404,1.8938192757590537,5.221381964427557,0.4472595354851784
IND,2019,2.3131373776843396,1.7186231877769043,5.1199494723945485,0.4345040872842444
IND,2020,2.600397902875108,1.9479723626006082,5.301484803200578,0.4321627159643768
IND,2021,2.1342680632044555,2.119474518517153,5.168096455400039,0.4301195917512458
IND,2022,1.9701274241167464,1.9197817411790181,5.4384719484170505,0.4130170702915722
POL,2000,3.8253813632305387,3.04640651771253,6.668511198239642,0.3203976155155474
POL,2001,4.270609841669421,3.2736706553083486,6.921826098925787,0.2875411427671936
POL,2002,4.579571808966106,3.402575052751399,7.048348578040797,0.2626512242187465
POL,2003,4.593813872132843,3.3780639206458587,7.061917607171236,0.23566185571848267
POL,2004,4.74891378257802,3.409146018515147,7.089539700039481,0.20867248721821882
POL,2005,4.433070967773386,3.4594983259212184,7.130006961289276,0.18168311871795495
POL,2006,3.856836462084765,3.412547690932065,7.0194454939480595,0.15469375021769116
POL,2007,3.313426693175703,3.346187067963861,6.847715650300404,0.12770438171742732
POL,2008,3.0359090208005313,3.554874981866625,6.8697991649254035,0.10071501321716347
POL,2009,3.175124340876567,3.6029287938689483,6.855823837831079,0.1263040041863256
POL,2010,3.29823433457428,3.655679048395765,6.951010054151095,0.124649996529195
POL,2011,3.2672348289578466,3.561697513927006,6.971483092146482,0.14004161171316445
POL,2012,3.3631697008320445,3.576464370021268,6.978836519052845,0.13443775843078176
POL,2013,3.4152432542167794,3.700345919985388,7.118370777208401,0.09101484371056195
POL,2014,3.1832958942395333,3.706993517943534,7.127820270756321,0.08348983454825128
POL,2015,2.913083454442998,3.688081965822756,7.045848599042227,0.08807266669080445
POL,2016,2.7337106798296746,3.6919805668066115,6.9489469419245395,0.07223672831748201
POL,2017,2.411629607660065,3.716871229741205,6.810378711500438,0.08352160061100802
POL,2018,2.3272662327427236,3.7484832959121728,6.821731484004768,0.07772374425141457
POL,2019,2.1580985800783865,3.8691137924990926,6.904172325469456,0.06942092461447365
POL,2020,2.2136781216067623,3.9395381252064667,6.86636741824109,0.07500678033846482
POL,2021,2.060497001473593,3.9702682302477883,6.734661886094259,0.07832491659844115
POL,2022,2.0981298133327355,3.9464906189773927,6.838686757029929,0.07604745873507344
